date,AED,ALL,ARS,AUD,AZN,BAM,BDT,BGN,BHD,BRL,CAD,CLP,CNY,COP,CRC,CZK,DKK,DOP,EGP,ETB,EUR,GBP,GTQ,HKD,HNL,HRK,HUF,IDR,ILS,INR,ISK,JPY,KES,KHR,KRW,KWD,KYD,KZT,LBP,LKR,LYD,MAD,MUR,MXN,MYR,NGN,NOK,NZD,OMR,PAB,PEN,PHP,PKR,PLN,QAR,RON,RSD,RUB,SAR,SEK,SGD,THB,TND,TRY,TWD,TZS,UAH,USD,UYU,VEF,VND,ZAR,CHF,GBX
2013-06-27,0.2589775,0.0088248,0.17722,0.88678,1.21297,0.6326274,0.0122975,0.6332593,2.52560,0.4356033,0.91097,0.00188057,0.1548299,0.000494698,0.00189794,0.0479218,0.1665813,0.0228323,0.1356043,0.0510276,1.23884,1.45854,0.1216846,0.1225847,0.0468918,0.1668888,0.0041902,0.000095863,0.26196,0.015686,0.0076784,0.0097226,0.0110552,0.000232229,0.000828,3.34376,1.15971,0.0062679,0.0006302,0.00734904,0.74644,0.11170,0.0302855,0.07245,0.2983889,0.00589929,0.1560316,0.74406,2.47004,0.95097,0.342197,0.0219826,0.0096594,0.285361,0.2613763,0.2788755,0.0108323,0.0288593,0.2536043,0.1416121,0.74938,0.0305924,0.5766922,0.49176,0.0316988,0.00059232,0.1168047,0.95090,0.0461634,0.1513023,0.000045309,0.09438,1.0,0.0145854
2013-06-28,0.2596711,0.0088497,0.17752,0.88105,1.21638,0.6353378,0.0123082,0.6354224,2.53271,0.4367893,0.90938,0.0018912,0.1551495,0.000497284,0.00190522,0.0478004,0.166953,0.0228691,0.1359026,0.0511627,1.24514,1.45521,0.1217467,0.1229069,0.0470238,0.1678947,0.00421034,0.000096153,0.26398,0.0158668,0.0077093,0.0096556,0.0110966,0.000232876,0.0008322,3.34611,1.16298,0.00628844,0.000631967,0.0073104,0.74737,0.11212,0.0303225,0.07326,0.2999818,0.0059049,0.1580736,0.74240,2.47699,0.95364,0.3436548,0.0219632,0.0096866,0.2882923,0.262112,0.2797096,0.0109137,0.0290313,0.2543181,0.1420696,0.75286,0.0306391,0.5769159,0.4972842,0.0318135,0.00058921,0.1169682,0.95336,0.0469543,0.1517282,0.000045511,0.09586,1.0,0.0145521
2013-07-01,0.2598832,0.0088343,0.17752,0.87574,1.21754,0.6344218,0.0122772,0.6383676,2.53264,0.4304627,0.90814,0.00187996,0.1557306,0.000496668,0.00190781,0.0478606,0.1670772,0.0230012,0.1359895,0.0512027,1.24246,1.45248,0.1218628,0.1230342,0.0470918,0.1676651,0.00421417,0.000096225,0.26315,0.0160359,0.0077448,0.0096102,0.0111344,0.000233098,0.0008383,3.35401,1.16409,0.00628946,0.000632573,0.00732298,0.74926,0.11199,0.0305456,0.07400,0.3008355,0.00587489,0.1574076,0.74153,2.47935,0.95455,0.3437346,0.0221628,0.0095983,0.2874374,0.2622033,0.2793944,0.0109367,0.0290752,0.2545605,0.142511,0.75303,0.0307622,0.58038,0.4952532,0.0318311,0.00058724,0.1170797,0.95423,0.0472083,0.1518728,0.000045198,0.09716,1.0,0.0145248
2013-07-02,0.2601716,0.0088676,0.17747,0.88133,1.21872,0.6369019,0.0123575,0.6369019,2.53759,0.4294293,0.90870,0.00189286,0.1560477,0.000498324,0.00190202,0.0479562,0.1677065,0.0228584,0.1361645,0.0512443,1.24723,1.45339,0.1219814,0.1231948,0.0471144,0.1683547,0.00424677,0.000096338,0.26277,0.0160991,0.0077398,0.0095943,0.0111296,0.000233997,0.0008429,3.34786,1.16522,0.0062935,0.000633189,0.00731608,0.75158,0.11241,0.030644,0.07383,0.3026066,0.00591629,0.156188,0.74612,2.48177,0.95548,0.3436979,0.0221638,0.0096464,0.2884817,0.2626172,0.2808254,0.0109674,0.0289368,0.2548151,0.1434432,0.75453,0.0309067,0.5790789,0.4972057,0.0318631,0.00058745,0.1171649,0.95545,0.0468602,0.1518708,0.000045319,0.09650,1.0,0.0145339
2013-07-03,0.2616649,0.0088781,0.17835,0.88063,1.22572,0.636569,0.0124188,0.639577,2.55216,0.4286958,0.91195,0.00191229,0.1567514,0.00050199,0.00191332,0.047827,0.1670944,0.0229896,0.136909,0.0515298,1.24650,1.45612,0.1226346,0.1239169,0.0473382,0.1680507,0.00424586,0.000096793,0.26415,0.0161376,0.0077528,0.0095588,0.0111935,0.000238794,0.0008419,3.36826,1.17191,0.00632755,0.000636825,0.00735526,0.75559,0.11258,0.0308694,0.07368,0.3022376,0.00599105,0.1572053,0.74512,2.49601,0.96096,0.3448025,0.022224,0.0096434,0.2874987,0.2641246,0.2814446,0.0109138,0.028968,0.2562777,0.1432251,0.75530,0.0310489,0.5786503,0.4968279,0.0319576,0.00059082,0.1178519,0.96085,0.0469221,0.1528932,0.000045511,0.09628,1.0,0.0145612
2013-07-04,0.2606469,0.0088884,0.17750,0.87019,1.22117,0.635474,0.0123138,0.634295,2.54055,0.4230128,0.91135,0.00190011,0.1561501,0.000499102,0.00191571,0.0477636,0.1672328,0.0229014,0.1361995,0.0513242,1.24389,1.46127,0.1222577,0.12342,0.0471566,0.1667528,0.00423293,0.000096354,0.26306,0.0158966,0.0076687,0.009594,0.0111376,0.000240703,0.0008391,3.35534,1.16741,0.0062983,0.000634381,0.00733265,0.74963,0.11209,0.0309298,0.07408,0.3008416,0.00598299,0.1567201,0.74424,2.48773,0.95728,0.3440352,0.0220317,0.0095872,0.2894527,0.2629162,0.2802582,0.0108918,0.0287903,0.2552401,0.1430564,0.75293,0.0308252,0.5743209,0.4921232,0.0318456,0.00058909,0.117443,0.95696,0.0469945,0.1523309,0.000045177,0.09500,1.0,0.0146127
2013-07-05,0.2631264,0.0089768,0.17919,0.88332,1.23276,0.6366413,0.0125063,0.6415441,2.56648,0.4289015,0.91801,0.00192329,0.1577315,0.000505949,0.00193767,0.0483324,0.1676105,0.023342,0.1375383,0.0518041,1.24684,1.45440,0.1234174,0.1246087,0.0476038,0.1670512,0.00425558,0.000097268,0.26561,0.0160784,0.0077619,0.0096239,0.0112172,0.000242986,0.000847,3.38954,1.17849,0.00635762,0.000640401,0.00740221,0.75526,0.11253,0.0312232,0.07480,0.3038384,0.0059892,0.1582139,0.75583,2.51002,0.96636,0.3476108,0.0222509,0.0097102,0.2920481,0.265607,0.2814826,0.0109057,0.0291353,0.2576748,0.1449835,0.75824,0.0311126,0.5795945,0.4976353,0.0321873,0.00059523,0.118557,0.96620,0.0468197,0.1537513,0.000045702,0.09638,1.0,0.014544
2013-07-08,0.2654522,0.0089816,0.18055,0.88253,1.24372,0.6385179,0.0125396,0.6422192,2.58608,0.4300251,0.92212,0.00192375,0.1588156,0.000506464,0.00195108,0.0482285,0.1681165,0.0233242,0.1387182,0.0522598,1.25038,1.45147,0.1245151,0.1257238,0.0480272,0.1678205,0.00423028,0.000098084,0.26675,0.016189,0.0077285,0.0096495,0.0112842,0.000245208,0.0008469,3.41490,1.18897,0.00640911,0.000646097,0.00746518,0.75872,0.11292,0.0314501,0.07457,0.3040078,0.00602194,0.1559176,0.75255,2.53366,0.97495,0.3496335,0.0224333,0.0097544,0.2906057,0.2677707,0.2808692,0.0109631,0.0292603,0.2599459,0.1432291,0.76007,0.0311835,0.5822353,0.4963614,0.0323905,0.00060182,0.1196261,0.97505,0.0472819,0.1551435,0.000045925,0.09615,1.0,0.0145147
2013-07-09,0.2654299,0.0089967,0.18042,0.88727,1.24351,0.6398368,0.0125893,0.6404253,2.58888,0.4323567,0.92260,0.00192369,0.1589835,0.000507252,0.00193969,0.0482878,0.1680135,0.0233204,0.138879,0.0522477,1.25304,1.45571,0.1247334,0.1256703,0.0480904,0.1670021,0.00426082,0.000097959,0.26655,0.0160623,0.0077334,0.00963,0.0112303,0.000242218,0.0008505,3.40360,1.18877,0.00640805,0.000645986,0.00746395,0.76358,0.11325,0.0311535,0.07562,0.3044796,0.00602728,0.158522,0.75879,2.53193,0.97479,0.3506444,0.0223269,0.0097518,0.2908089,0.2678734,0.2816584,0.0109873,0.0293624,0.2599582,0.1440351,0.76154,0.0310641,0.5812363,0.5001495,0.0323797,0.00060228,0.119511,0.97479,0.0472054,0.1550931,0.000046147,0.09592,1.0,0.0145571
2013-07-10,0.2678033,0.0089974,0.18203,0.90201,1.25463,0.6419763,0.0127035,0.6465341,2.61203,0.4363775,0.93378,0.00193634,0.1604051,0.000513019,0.00196442,0.0486668,0.1690356,0.0235289,0.1401088,0.0527062,1.25710,1.46157,0.1257683,0.1267954,0.0483059,0.1680204,0.00429648,0.000098795,0.26959,0.0163855,0.0077711,0.0097214,0.0113216,0.000242481,0.0008634,3.43404,1.19940,0.00645982,0.000651763,0.00752493,0.77029,0.11366,0.031432,0.07620,0.3090848,0.00608606,0.1591952,0.77197,2.55457,0.98351,0.3551852,0.0226667,0.0098785,0.2911509,0.2702687,0.2835133,0.0110333,0.0298037,0.2622827,0.1448037,0.77009,0.0315227,0.5848642,0.5067538,0.0327138,0.00060917,0.1206166,0.98347,0.0475584,0.1563307,0.00004641,0.09807,1.0,0.0146157
2013-07-11,0.2613631,0.0088645,0.17744,0.88625,1.22456,0.6407678,0.0123512,0.6288878,2.54624,0.4230649,0.92186,0.00188703,0.1565068,0.00049997,0.00192295,0.0485163,0.1682559,0.0229649,0.1369574,0.0514338,1.25496,1.44814,0.1227067,0.1237523,0.0471481,0.1666553,0.0042816,0.000096379,0.26520,0.0160914,0.0076004,0.0096667,0.0110975,0.000237602,0.0008466,3.36229,1.17065,0.0063025,0.000636138,0.00735019,0.74616,0.11295,0.0308661,0.07492,0.3034886,0.00596232,0.1590138,0.75914,2.49463,0.95993,0.346047,0.0221336,0.0095993,0.2906162,0.263682,0.2833253,0.0109469,0.0291286,0.2559825,0.1445007,0.75851,0.0307543,0.572241,0.4979429,0.0320459,0.00059439,0.1177183,0.95984,0.0458203,0.1527536,0.000045198,0.09696,1.0,0.0144814
2013-07-12,0.2606513,0.0089518,0.17682,0.87772,1.22143,0.6396847,0.0123817,0.6385754,2.54243,0.4228218,0.92293,0.00189432,0.1559424,0.000502748,0.00190562,0.0483168,0.1678822,0.0228789,0.1368982,0.0512943,1.25207,1.45288,0.1223617,0.1234018,0.0470275,0.1668432,0.00429402,0.000096084,0.26679,0.0160041,0.0077291,0.0096587,0.0109968,0.000236997,0.0008519,3.35354,1.16766,0.00628392,0.000634512,0.00732136,0.74646,0.11266,0.0304445,0.07474,0.3024543,0.00593418,0.1580667,0.75097,2.48761,0.95748,0.3462857,0.0221332,0.0095748,0.2903742,0.2631162,0.2837903,0.0110043,0.0294727,0.2552646,0.1440482,0.75913,0.0308001,0.5766674,0.4905374,0.0320822,0.00059329,0.1174534,0.95720,0.0455509,0.1523388,0.000045218,0.09581,1.0,0.0145288
2013-07-15,0.260379,0.0088955,0.17643,0.87024,1.21973,0.6378947,0.0123565,0.6372571,2.53969,0.4221934,0.92033,0.00189491,0.155777,0.000503879,0.00191009,0.0481383,0.1679549,0.0228772,0.1366019,0.05122,1.24910,1.44531,0.1221599,0.1232402,0.046968,0.1666291,0.00428628,0.000095723,0.26636,0.0159687,0.0077809,0.0096354,0.0109891,0.000236582,0.0008512,3.34711,1.16618,0.00626979,0.000633714,0.00731371,0.74435,0.11265,0.0306496,0.07469,0.3002883,0.00592483,0.1576829,0.74681,2.48381,0.95627,0.3457223,0.0220541,0.0095953,0.2910039,0.2628337,0.2826018,0.0109878,0.0293036,0.2550184,0.1436361,0.75689,0.0307235,0.5745077,0.490243,0.0320036,0.00059267,0.1172903,0.95615,0.0450645,0.152146,0.000045208,0.09586,1.0,0.0144531
2013-07-16,0.2607668,0.0089337,0.17650,0.87820,1.22155,0.6389299,0.0123861,0.6371446,2.54347,0.4295739,0.91759,0.00191137,0.1560115,0.000507707,0.00190586,0.0482503,0.1683094,0.0228839,0.1368034,0.0512873,1.25142,1.44723,0.1224201,0.1234543,0.0470379,0.1669297,0.00429535,0.000095645,0.26789,0.0159909,0.0077861,0.0095974,0.0110181,0.000236118,0.0008558,3.35209,1.16792,0.00627419,0.000634654,0.00731342,0.75025,0.11267,0.0306168,0.07569,0.301019,0.00593734,0.1578136,0.74918,2.48751,0.95769,0.3467386,0.0220412,0.0095559,0.2922555,0.2632252,0.2831566,0.0110181,0.0294045,0.2553846,0.1439816,0.75995,0.0307989,0.5760901,0.4949313,0.0321039,0.00059614,0.1174434,0.95765,0.0455177,0.1522224,0.000045248,0.09692,1.0,0.0144723
2013-07-17,0.2589593,0.0089093,0.17507,0.87724,1.21337,0.6381037,0.0122414,0.6379325,2.52296,0.4239614,0.91532,0.00189814,0.1551112,0.000507283,0.00190575,0.0482466,0.1680347,0.022755,0.1358272,0.0509288,1.24932,1.43774,0.1217559,0.1225837,0.046717,0.1668756,0.00427563,0.000094831,0.26720,0.0160343,0.0078188,0.0095667,0.0109517,0.000238804,0.0008506,3.33857,1.15995,0.00622852,0.000630321,0.00724968,0.74542,0.11243,0.0301955,0.07535,0.2989181,0.00590231,0.1585394,0.74896,2.47054,0.95116,0.3451224,0.0219972,0.0094879,0.2938664,0.2612711,0.2823766,0.010991,0.0293268,0.2536284,0.1444977,0.75413,0.0306479,0.5747175,0.4953171,0.031932,0.00059023,0.1167093,0.95095,0.0455535,0.1513329,0.000044955,0.09652,1.0,0.0143774
2013-07-18,0.2591057,0.0088876,0.17512,0.87440,1.21392,0.6370275,0.0122865,0.639124,2.52727,0.427797,0.91366,0.0019119,0.1550682,0.000508737,0.00190822,0.0481843,0.1672661,0.0227599,0.135932,0.0509431,1.24728,1.44652,0.1218427,0.1226645,0.0467383,0.1667937,0.00426302,0.000094517,0.26632,0.0160349,0.0078774,0.0095326,0.0109605,0.000234704,0.0008484,3.33833,1.16048,0.00622851,0.000630614,0.00723369,0.74343,0.11246,0.0305095,0.07622,0.298726,0.00589951,0.1587979,0.74931,2.47167,0.95159,0.3447796,0.0219463,0.009478,0.2939915,0.2615484,0.2815777,0.0109605,0.0294275,0.2537578,0.1447027,0.75298,0.0307411,0.5755015,0.4977204,0.031829,0.00059013,0.1167597,0.95153,0.0455525,0.1512528,0.000044945,0.09670,1.0,0.0144652
2013-07-19,0.2596436,0.0089008,0.17512,0.87487,1.21641,0.6381616,0.0123165,0.6383324,2.53244,0.4298328,0.91923,0.00190792,0.1552796,0.000507151,0.0019122,0.0482943,0.1681024,0.0228065,0.1361715,0.0510395,1.24991,1.45177,0.1220142,0.122917,0.046834,0.1665079,0.00423853,0.000094833,0.26717,0.0159789,0.0078636,0.0094977,0.0109527,0.000235178,0.0008472,3.34517,1.16285,0.006238,0.000631907,0.00724575,0.74876,0.11245,0.0305329,0.07635,0.2977489,0.00591527,0.1594657,0.75357,2.47673,0.95354,0.3454859,0.0219862,0.0095069,0.2948944,0.2620842,0.2824972,0.0109703,0.0293695,0.2542776,0.1452582,0.75141,0.0307544,0.5740765,0.4965066,0.0318208,0.00058988,0.1171426,0.95355,0.0460648,0.1515482,0.000045026,0.09611,1.0,0.0145177
2013-07-22,0.2584307,0.0089085,0.17392,0.87400,1.21087,0.6374735,0.0122635,0.6368747,2.52091,0.4255041,0.91608,0.00188876,0.1546626,0.000505566,0.00189324,0.0481711,0.1678923,0.0226485,0.1355513,0.0507995,1.24829,1.45087,0.121474,0.1223362,0.0466207,0.1662003,0.00423579,0.00009426,0.26588,0.0159914,0.0078191,0.0095061,0.0109279,0.000235239,0.000847,3.32955,1.15756,0.00620593,0.000629028,0.00721191,0.74359,0.11226,0.0305208,0.07598,0.298455,0.00588832,0.1589947,0.75253,2.46545,0.94920,0.3427945,0.0219391,0.009473,0.2950477,0.2608905,0.2816695,0.0109823,0.0293052,0.2530898,0.1457895,0.75159,0.0306108,0.5712229,0.4959237,0.031742,0.00058822,0.116466,0.94920,0.0456784,0.1510211,0.000044864,0.09671,1.0,0.0145087
2013-07-23,0.2574997,0.0089174,0.17327,0.87704,1.20640,0.6371308,0.0122309,0.6366162,2.51140,0.4224674,0.91573,0.00188291,0.1540619,0.000504232,0.00187619,0.0481975,0.1672459,0.0227003,0.1350566,0.0506119,1.24744,1.45309,0.121072,0.1218797,0.0462329,0.1669037,0.00424554,0.000094005,0.26517,0.015836,0.0078383,0.0094931,0.0108451,0.00023437,0.0008467,3.32230,1.15328,0.00617818,0.000626705,0.00718612,0.74435,0.11214,0.0302138,0.07568,0.2989389,0.00586949,0.1593793,0.75641,2.45635,0.94569,0.3415288,0.0219215,0.0094099,0.2963162,0.2598987,0.2825327,0.0109939,0.0292399,0.2521849,0.1464015,0.75103,0.03060,0.5719343,0.4948424,0.0316529,0.00058611,0.1162499,0.94550,0.045357,0.1504635,0.000044703,0.09647,1.0,0.0145309
2013-07-24,0.2575189,0.0089349,0.17331,0.87549,1.20649,0.6379091,0.0122223,0.6373502,2.51266,0.4270201,0.91724,0.00188557,0.1542518,0.000501728,0.00188651,0.0481513,0.1679175,0.0225881,0.1350706,0.0505994,1.24860,1.45288,0.1210036,0.1219252,0.0463042,0.1671315,0.0042265,0.000092904,0.26557,0.0158624,0.0078259,0.0094845,0.0108484,0.000234219,0.0008481,3.32372,1.15337,0.00617179,0.000626745,0.00718939,0.74411,0.11220,0.0301679,0.07558,0.2984424,0.00584563,0.1607923,0.75376,2.45717,0.94576,0.3406931,0.0219079,0.0094378,0.297382,0.2599181,0.2839365,0.0109768,0.0293022,0.252197,0.1464803,0.74762,0.0305875,0.5719078,0.4978491,0.0316309,0.00058798,0.1163158,0.94568,0.0451223,0.1504748,0.000044682,0.09755,1.0,0.0145288
2013-07-25,0.257768,0.0089298,0.17338,0.86666,1.20777,0.6380352,0.0121803,0.6411465,2.51368,0.4243177,0.91832,0.00188313,0.1542157,0.000500879,0.00189691,0.0483865,0.1680468,0.0226093,0.1352071,0.0506397,1.24953,1.45066,0.1210553,0.1220444,0.0464387,0.1674366,0.00422161,0.000092356,0.26449,0.0160094,0.0078573,0.0094615,0.0108623,0.000234552,0.0008475,3.33563,1.15445,0.00617678,0.000627341,0.00719614,0.74628,0.11228,0.0308356,0.07515,0.2959677,0.00591695,0.1595975,0.75496,2.45820,0.94665,0.3412591,0.0218981,0.0094429,0.2956535,0.2601767,0.2851106,0.0109808,0.0291443,0.2524273,0.1455309,0.74681,0.0305618,0.5718229,0.4927147,0.0315972,0.00058671,0.1164251,0.94670,0.0452944,0.1506162,0.000044753,0.09689,1.0,0.0145066
2013-07-26,0.2556833,0.0088418,0.17163,0.86991,1.19801,0.6366081,0.0121396,0.6338151,2.49382,0.4176847,0.91340,0.00185873,0.1530982,0.000498799,0.00187275,0.0481601,0.1676954,0.0224265,0.1341597,0.0502226,1.24668,1.44541,0.1200456,0.1210364,0.0460631,0.1664003,0.00420058,0.00009136,0.26254,0.0159152,0.0077424,0.009467,0.0107338,0.000230149,0.0008443,3.29936,1.14512,0.00612523,0.000622261,0.00713795,0.74370,0.11191,0.03030,0.07453,0.2929788,0.00584498,0.1591046,0.75915,2.43895,0.93900,0.3372834,0.0217159,0.0092878,0.2952635,0.2580867,0.2838907,0.0109427,0.0287676,0.2504126,0.1454178,0.74258,0.0302805,0.5679188,0.488552,0.0313993,0.00058088,0.1154552,0.93892,0.0442714,0.1492367,0.000044359,0.09662,1.0,0.0144541
2013-07-29,0.2552363,0.0088851,0.17115,0.86903,1.19594,0.63603,0.0121281,0.6355125,2.48933,0.4155794,0.91284,0.0018496,0.152902,0.000498233,0.0018597,0.0482279,0.1675004,0.0223986,0.1339288,0.0501292,1.24522,1.44309,0.1196097,0.1208182,0.0459613,0.1667255,0.00419522,0.000091363,0.26150,0.0158764,0.0078018,0.0095813,0.0107436,0.0002293,0.0008447,3.29218,1.14315,0.00611468,0.000621605,0.00712837,0.73885,0.11198,0.030287,0.07411,0.2915649,0.00583311,0.1589239,0.75857,2.43539,0.93738,0.336582,0.0216635,0.0092581,0.2947183,0.2576709,0.2838484,0.0109214,0.0285951,0.2499816,0.1454168,0.74205,0.0301428,0.5681097,0.4869512,0.0313296,0.00058096,0.1153274,0.93710,0.0448937,0.149141,0.000044349,0.09600,1.0,0.0144309
2013-07-30,0.2561659,0.0089217,0.17143,0.86250,1.20030,0.6369633,0.0121738,0.638303,2.49839,0.4161336,0.91664,0.00184242,0.1533688,0.000499092,0.00186647,0.0483493,0.1678196,0.0225017,0.1343705,0.0503042,1.24727,1.44349,0.1200606,0.1212808,0.0461287,0.167003,0.00418652,0.000091651,0.26359,0.0158436,0.0078445,0.00959,0.0107877,0.000230401,0.0008442,3.30974,1.14731,0.00613695,0.000623453,0.00715433,0.74726,0.11211,0.0302409,0.07372,0.2910875,0.005858,0.1585217,0.75447,2.44299,0.94079,0.3384154,0.0217676,0.0092835,0.2969118,0.2585311,0.2852276,0.010958,0.0286431,0.250892,0.145847,0.74108,0.0302118,0.5686966,0.4883694,0.0314248,0.00058236,0.1157688,0.94072,0.0443562,0.1495105,0.00004446,0.09602,1.0,0.0144349
2013-07-31,0.2556833,0.0088878,0.17088,0.84887,1.19770,0.6360045,0.0120818,0.6377756,2.49071,0.4129819,0.91209,0.00182326,0.1531931,0.000498435,0.00187313,0.0483317,0.1674984,0.0224587,0.1341214,0.0502006,1.24488,1.43077,0.1198312,0.1210394,0.0460405,0.1666247,0.00416721,0.000091449,0.26302,0.0154866,0.0078788,0.0095819,0.0107597,0.000229694,0.0008403,3.30400,1.14512,0.00612363,0.000622261,0.00713795,0.74701,0.11184,0.0301444,0.07358,0.2894565,0.00584207,0.1584137,0.74918,2.43895,0.93900,0.3377687,0.0215713,0.0092376,0.2944487,0.2579308,0.2836163,0.0109478,0.0284884,0.2504126,0.1432281,0.73877,0.0300623,0.5692271,0.4883234,0.0313469,0.00058232,0.1155475,0.93863,0.0442714,0.1492509,0.00004445,0.09565,1.0,0.0143077
2013-08-01,0.2550438,0.008925,0.17027,0.84048,1.19474,0.6355072,0.012055,0.6365437,2.48745,0.4123592,0.91053,0.00182427,0.1528889,0.00049494,0.00187898,0.0480109,0.167358,0.0224085,0.1338316,0.0500694,1.24407,1.42067,0.1194128,0.1207354,0.0459266,0.166127,0.00416152,0.000091205,0.26329,0.015449,0.0078613,0.0095475,0.0107232,0.000230593,0.0008357,3.29583,1.14229,0.00610052,0.000620726,0.007123,0.73841,0.11169,0.0300216,0.07354,0.2889186,0.00583597,0.1587718,0.74574,2.43355,0.93667,0.3356052,0.0215426,0.0092147,0.2929945,0.25742,0.2820288,0.0109399,0.0284331,0.2497797,0.1443593,0.73755,0.0299928,0.5680255,0.4836943,0.0312589,0.00058052,0.115283,0.93631,0.0440788,0.1490285,0.0000444,0.09497,1.0,0.0142067
2013-08-02,0.2580964,0.0089569,0.17215,0.84294,1.20929,0.6390018,0.012246,0.6414597,2.51796,0.4129318,0.91495,0.00183995,0.1546103,0.000500253,0.0018828,0.0481416,0.1677307,0.0226761,0.1355419,0.0506719,1.25039,1.43218,0.1209295,0.1221797,0.0464862,0.1667315,0.00416323,0.000092297,0.26641,0.0156849,0.0079554,0.009516,0.0108565,0.000233401,0.000841,3.32766,1.15620,0.00617043,0.000628291,0.00720277,0.74670,0.11240,0.0305637,0.07385,0.2914776,0.0059404,0.1591987,0.74756,2.46256,0.94809,0.3392082,0.0217654,0.0093204,0.2938358,0.2605494,0.283697,0.0109942,0.0286445,0.2527828,0.143928,0.74308,0.030279,0.5722216,0.4871728,0.0316078,0.0005882,0.1165084,0.94763,0.0446159,0.1506957,0.000044905,0.09490,1.0,0.0143218
2013-08-05,0.2556157,0.0089123,0.17023,0.83259,1.19748,0.6363623,0.0120905,0.6384395,2.49316,0.4120366,0.90280,0.00183079,0.1531726,0.000497263,0.00188255,0.048286,0.1676974,0.0224599,0.1343963,0.0501694,1.24648,1.43511,0.119794,0.1210455,0.0460321,0.1659054,0.00418763,0.000091325,0.26376,0.0153659,0.0078866,0.0095081,0.010754,0.000229543,0.0008401,3.30805,1.14491,0.00610578,0.00062215,0.00713393,0.74157,0.11184,0.030363,0.07414,0.2892698,0.00586436,0.1582939,0.72743,2.43977,0.93883,0.3367379,0.0215772,0.0092222,0.2946536,0.2580112,0.2821413,0.0109452,0.0285637,0.2503401,0.1419757,0.73807,0.0300568,0.5688127,0.4872711,0.0313621,0.00058186,0.115349,0.93880,0.04418,0.1492663,0.00004447,0.09522,1.0,0.0143511
2013-08-06,0.2548858,0.0089192,0.16973,0.83637,1.19396,0.6340635,0.0121017,0.6344933,2.48294,0.4070746,0.90464,0.00182487,0.1528798,0.000496718,0.0018571,0.0479877,0.1670005,0.0222502,0.1338292,0.0500149,1.24142,1.43763,0.1194421,0.1206344,0.0458969,0.1657902,0.00416067,0.000091057,0.26362,0.0153559,0.0078411,0.0095517,0.0107187,0.000228755,0.0008399,3.30183,1.14155,0.00608627,0.000620322,0.00711298,0.73822,0.11148,0.0300022,0.07404,0.2902087,0.00586877,0.1583228,0.73340,2.43198,0.93607,0.3362313,0.0215584,0.0091816,0.295029,0.2572463,0.2824928,0.0109035,0.0284327,0.2496115,0.1429059,0.73901,0.0298653,0.5681058,0.4852608,0.0312658,0.00057943,0.1151234,0.93575,0.0442585,0.1488279,0.000044501,0.09517,1.0,0.0143763
2013-08-07,0.2547069,0.008939,0.16944,0.83822,1.19334,0.6351158,0.0120394,0.6351589,2.48397,0.408463,0.90078,0.00182601,0.1528158,0.000498112,0.00187467,0.0479294,0.1672732,0.0222729,0.1337368,0.0499737,1.24347,1.43380,0.1193344,0.120598,0.0458672,0.1664049,0.00416705,0.000090998,0.26405,0.0153902,0.0078756,0.0096079,0.0107339,0.00022827,0.0008372,3.28520,1.14081,0.00609422,0.000619918,0.00711378,0.73979,0.11181,0.029887,0.07406,0.2881448,0.0058646,0.1579948,0.73871,2.43040,0.93546,0.3354113,0.0215049,0.0091622,0.2956954,0.2570515,0.2828134,0.0109181,0.0283665,0.2494565,0.1431786,0.73728,0.0298117,0.5664317,0.4857524,0.03123,0.00057977,0.1151621,0.93528,0.0442299,0.1488357,0.000044511,0.09425,1.0,0.014338
2013-08-08,0.2537581,0.008913,0.16875,0.83832,1.18896,0.6345506,0.0119906,0.6340327,2.47222,0.4047544,0.89406,0.00180818,0.1523594,0.00049587,0.00185989,0.0479692,0.1670722,0.0222176,0.1333812,0.0497828,1.24215,1.44349,0.1187902,0.1201183,0.0456988,0.1663118,0.00415194,0.000090453,0.26352,0.0152285,0.0078685,0.0096546,0.0106652,0.000227603,0.0008359,3.27717,1.13662,0.00608135,0.000617645,0.00708228,0.74118,0.11164,0.029988,0.07312,0.2865134,0.00582408,0.1579093,0.74144,2.42085,0.93203,0.3338209,0.0213523,0.0091196,0.2954411,0.2560165,0.2797959,0.0109047,0.0282221,0.2485408,0.1435735,0.73568,0.029725,0.5666513,0.482666,0.0311423,0.00057693,0.1148808,0.93163,0.0440675,0.1482893,0.00004439,0.09365,1.0,0.0144349
2013-08-09,0.2530349,0.0089134,0.16786,0.84721,1.18538,0.6350169,0.0120085,0.6347911,2.46478,0.4079327,0.90028,0.00182594,0.1519832,0.000495587,0.00184644,0.0482037,0.167256,0.0221243,0.1330418,0.0496328,1.24355,1.44440,0.1184022,0.1198224,0.0455612,0.1663988,0.00417762,0.000090396,0.26370,0.0153032,0.0078453,0.0096214,0.0106385,0.000226745,0.0008355,3.28016,1.13320,0.00607294,0.000615787,0.00705865,0.73806,0.11144,0.0299266,0.07381,0.2856658,0.00581126,0.1575409,0.74447,2.41356,0.92922,0.3328153,0.0213724,0.0091383,0.2967778,0.2553785,0.2805193,0.0109108,0.0283023,0.2477989,0.1437159,0.73704,0.0298226,0.5691619,0.4835418,0.0310585,0.00057629,0.1145842,0.92922,0.0439348,0.1478426,0.000044198,0.09448,1.0,0.014444
